 "problem_instance" , "ela_feature_class" , "technique" , "sample_size" , "value" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45212035692840385e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7471231033473769e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "2.9616697780305077e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5876681708125483e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "387.33146359871273e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "75.10402575856719e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "5.075257795286517e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1165.6547550380135e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6307360754467255e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5050200803212852e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.2397446857041829e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.82551125205918e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8307979404857266e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9024375497041417e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "13.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9137854337169202e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "116.15346930113148e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9878398798888167e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5871587705635389e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6696462381792117e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7353102053565992e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.792741842077376e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5771135738138072e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.642707363216605e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7191612657093476e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7885389892847332e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.9712320376908967e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-3.1004845953655558e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.5397134891018496e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.4048508633587424e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.3544986168746362e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.9973745750848977e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.404485713767013e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.01209488142562e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.2013159214684297e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.14821161684891568e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "44.324785912404e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.9669669669669672e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "2.6276276276276276e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12497930593990245e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12241211762218634e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12259486736921296e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12241465283876021e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11915369317034363e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12043747661185156e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11932088514034891e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11950497846117794e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8211360196070495e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.29023075212049365e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.6923228088071591e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "400.1054006898691e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "414.985069679312e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9470415817239141e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "4006.397216926701e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.7336366026710082e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5892261507671781e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.41800565099114045e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8194247366087541e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9119058205805273e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9607968017415505e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "3.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9573233797266719e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "264.148151252702e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0056599392215042e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8604509220495622e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8856691888749333e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8917384223385009e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9390448974806911e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.865314668648208e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8919813320296452e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9096222985176206e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9460513554814542e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_30" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8977673682679812e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.728584034756766e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.8445970369366456e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.209125586939118e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.7223937482759348e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-4.053908121909805e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.1132648955216036e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.334584384083323e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.79155051966106e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.257691013304848e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "23.246970599856454e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.9869869869869872e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "3.268268268268269e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4496405611363711e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4476380817640029e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4559348029853977e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4588987535397301e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45212107317775313e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45229518553922e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4564055159628969e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45992051580545446e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7085542931522478e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7008572706090732e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6951861723494321e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "715.3278744750157e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "149.11461681359117e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "4.760329053474338e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1985.7168428623368e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7338343966958625e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_3_dim_5" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.49096385542168675e0" ,
